velx	vely	velz	angx	angy	angz
0.00541789	0.1507972	-0.07759301	-3.459862	0.1718201	0.4324026
0.004304588	0.1522403	-0.07462919	-3.433803	0.136084	0.4516561
0.004539611	0.1738372	-0.08276276	-3.531824	0.107709	0.4222936
0.005291823	0.1976245	-0.1009651	-3.649392	0.03050653	0.2723204
0.009228382	0.2053965	-0.1130003	-3.762883	-0.01708585	0.1232825
0.00594195	0.1905747	-0.1265119	-3.803937	0.09717384	0.3158725
0.002989801	0.1490326	-0.1258321	-3.581885	0.006952992	0.3763522
-0.002742274	0.1147605	-0.1132912	-3.275081	-0.1308366	0.3493021
-0.0004771579	0.09881631	-0.09394214	-2.688049	-0.2218908	0.1231602
0.007785802	0.09810785	-0.0917286	-2.495428	-0.09498841	0.08637018
0.01194811	0.106337	-0.08770928	-2.392	-0.03683989	0.07861117
0.01154702	0.112566	-0.09136321	-2.479209	-0.08494607	0.1736632
0.008006099	0.1127042	-0.09753978	-2.571627	-0.01271032	0.3311456
-0.008512517	0.1028002	-0.1193332	-2.669488	0.06751819	0.57604
-0.02000878	0.09727746	-0.1258694	-2.574177	0.06209999	0.6381757
-0.02469605	0.08224602	-0.1142782	-2.262341	0.01010184	0.6210327
-0.03033901	0.06395389	-0.09697235	-2.015675	0.2219119	0.7409017
-0.02849061	0.05443582	-0.08598974	-1.886727	0.1051834	0.7219408
-0.02579958	0.04796157	-0.08333687	-1.797752	-0.04347058	0.6441671
-0.01989912	0.03982563	-0.07684662	-1.56535	-0.1483045	0.4608764
-0.008682956	0.03156139	-0.06300719	-1.148053	-0.2114045	0.1810345
0.001075979	0.02064147	-0.04385602	-0.5408303	-0.2085546	-0.07529598
0.01642649	0.007922519	-0.01231877	0.150354	-0.2437125	-0.2825104
0.02462083	-0.00257785	0.0152064	0.6215442	-0.2655505	-0.3797354
0.02994183	-0.01995769	0.04151934	1.328848	-0.2479271	-0.457944
0.03042522	-0.0279028	0.06891753	1.973837	-0.2471761	-0.5325361
0.0315264	-0.03020072	0.08429425	2.322285	-0.2214541	-0.5874026
0.03434626	-0.04284567	0.1089725	2.863353	-0.2160156	-0.6778436
0.03312564	-0.05447993	0.1205445	3.096003	-0.2094474	-0.6769357
0.03219023	-0.0698614	0.1331891	3.380692	-0.3087581	-0.7433027
0.03289804	-0.08193611	0.141572	3.530905	-0.3668178	-0.8273352
0.02794696	-0.114352	0.1548495	3.804144	-0.4197907	-1.003591
0.02298509	-0.1336574	0.1625491	3.982747	-0.461394	-1.107537
0.01786874	-0.1597805	0.1753533	4.306212	-0.4561618	-1.231118
0.01090938	-0.1737169	0.1802227	4.509581	-0.3078627	-1.149317
0.01286311	-0.170224	0.1779202	4.47386	-0.2969031	-1.066212
0.007171805	-0.1665812	0.1638692	4.218431	-0.3815257	-0.9175983
0.004160943	-0.1624083	0.1432414	3.919237	-0.563464	-0.847849
0.0004030608	-0.1663084	0.1318255	3.769521	-0.6926666	-0.8749191
-0.01349314	-0.1909312	0.126076	3.680666	-0.7757455	-0.8704949
-0.02062561	-0.2076728	0.1207389	3.71781	-0.7558665	-0.8550885
-0.02593297	-0.2279931	0.1203432	3.799632	-0.6735749	-0.8693001
-0.02480962	-0.2767486	0.1125946	4.116916	-0.3170082	-0.7303279
-0.03269662	-0.2950331	0.1058374	4.27597	-0.1940973	-0.6050745
-0.03150184	-0.3034911	0.09575567	4.470969	-0.1580347	-0.6403226
-0.02197531	-0.3178077	0.08492365	4.669494	-0.1492066	-0.5805299
-0.02007665	-0.3422029	0.07512644	4.844854	-0.1739081	-0.4897114
-0.01764701	-0.3547791	0.06513423	4.88485	-0.196102	-0.3741464
-0.01995158	-0.3729653	0.03836509	4.830298	-0.2578283	-0.239592
-0.02283453	-0.388833	0.01291475	4.663629	-0.3770669	-0.371155
-0.021408	-0.3678802	-0.004593093	4.351362	-0.3372032	-0.448923
-0.01354029	-0.3349824	-0.009433417	4.080744	-0.2150525	-0.4929698
0.01908934	-0.2662369	-0.02104534	3.749748	0.153689	-0.35071
0.02252154	-0.2646645	-0.03415137	3.88258	0.1912889	0.3013237
0.02444621	-0.2800018	-0.06022555	4.218181	0.08121804	1.083394
0.02034648	-0.2825979	-0.06762283	4.323258	-0.07045118	1.243744
0.007468901	-0.2289508	-0.04854888	3.995498	-0.4194748	1.079
-0.006847925	-0.1980879	-0.03169237	3.549858	-0.5879238	0.6222354
-0.008278262	-0.199151	-0.03468958	3.223682	-0.5409791	0.2475708
-0.01296495	-0.183101	-0.04114142	2.576385	-0.4019512	-0.03180122
-0.01021611	-0.1518228	-0.03980045	1.98122	-0.2600763	0.01836586
-0.001182047	-0.1143815	-0.03166464	1.59544	-0.2037809	0.2252276
0.001792592	-0.1032115	-0.02778885	1.491422	-0.2500148	0.3696026
0.004180409	-0.0953102	-0.02452312	1.417768	-0.3586005	0.4279004
-0.0002652471	-0.09372014	-0.01880667	1.332996	-0.4674894	0.3617997
0.0002962136	-0.0879551	-0.008436923	1.181377	-0.5093586	0.3091996
-0.002705556	-0.07706217	-0.004759842	0.9538581	-0.4907396	0.190979
-0.007037959	-0.06837877	0.0002950042	0.7697578	-0.4616307	0.1406016
-0.005108688	-0.05313358	0.008961824	0.4338494	-0.3862443	0.09544151
-0.01227538	-0.02740384	0.01765105	-0.07834611	-0.3269263	0.04932635
-0.00788987	0.00976846	0.02397677	-0.7588461	-0.1502172	-0.1446678
-0.004126814	0.05379435	0.03864669	-1.526886	-0.0424319	-0.1374797
-0.003043903	0.09072762	0.05096173	-2.095133	-0.01974464	-0.01347294
-0.002441677	0.1590263	0.06259853	-2.949213	-0.0539984	0.312321
-0.005825247	0.1921598	0.06606134	-3.432662	-0.029905	0.4838917
-0.0183975	0.2503467	0.05998112	-4.156715	0.09911483	0.6559864
-0.01622557	0.2847343	0.05443347	-4.400697	0.1291737	0.7163838
-0.01793142	0.3123147	0.0488205	-4.594186	0.1556931	0.587154
-0.01771272	0.3321209	0.04533927	-4.667658	0.07958159	0.4803
-0.01321484	0.368271	0.05300904	-4.881931	-0.01022864	0.357719
-0.0154252	0.3994706	0.05117488	-5.142802	-0.1035398	0.3470338
-0.02990716	0.5013114	-0.194765	-7.653107	-0.2423912	1.065143
-0.03271412	0.4953773	-0.2208535	-7.808974	-0.2801612	1.039029
-0.03271412	0.4953773	-0.2208535	-7.808974	-0.2801612	1.039029
-0.03271412	0.4953773	-0.2208535	-7.808974	-0.2801612	1.039029
-0.03271412	0.4953773	-0.2208535	-7.808974	-0.2801612	1.039029
-0.03271412	0.4953773	-0.2208535	-7.808974	-0.2801612	1.039029
-0.03271412	0.4953773	-0.2208535	-7.808974	-0.2801612	1.039029
-0.03271412	0.4953773	-0.2208535	-7.808974	-0.2801612	1.039029
-0.03327583	0.4925175	-0.2306055	-7.906035	-0.2537541	1.066749
0.01408773	0.1205004	-0.1927624	-4.445613	-0.3530589	0.9572668
0.001354326	0.07402434	-0.1436798	-3.196941	-0.248418	0.9090251
-0.000412774	0.0670125	-0.1221716	-2.505414	-0.2094742	0.7537314
0.005958013	0.05231418	-0.07434193	-1.198234	-0.1404234	0.3948151
0.01146524	0.04945181	-0.0534045	-0.8883733	-0.1480492	0.2894616
0.0151154	0.04304268	-0.01606211	-0.04298095	-0.2524211	-0.03674448
0.02675395	0.02651678	0.007636236	0.5936845	-0.3256377	-0.2738327
0.03160235	0.02304761	0.02867011	0.9147983	-0.2621781	-0.3496392
0.03160235	0.02304761	0.02867011	0.9147983	-0.2621781	-0.3496392
0.03160235	0.02304761	0.02867011	0.9147983	-0.2621781	-0.3496392
0.03160235	0.02304761	0.02867011	0.9147983	-0.2621781	-0.3496392
0.03160235	0.02304761	0.02867011	0.9147983	-0.2621781	-0.3496392
0.03160235	0.02304761	0.02867011	0.9147983	-0.2621781	-0.3496392
0.03160235	0.02304761	0.02867011	0.9147983	-0.2621781	-0.3496392
0.0397938	0.005422459	0.07154673	1.483513	-0.2558412	-0.4838152
0.04114938	-0.01143979	0.1038932	1.766593	-0.2460424	-0.5375671
0.04244981	-0.02635646	0.1130813	1.793707	-0.132726	-0.4949211
0.03399643	-0.04278211	0.1171635	1.780481	-0.02539623	-0.4305856
0.02768739	-0.06289679	0.116971	1.881185	-0.01738009	-0.4443256
0.02938882	-0.07730488	0.1263596	2.233016	-0.02270508	-0.504475
0.02513163	-0.08560387	0.1306883	2.566551	-0.02832764	-0.5597973
0.02181256	-0.09808147	0.1481305	3.397713	-0.02902118	-0.7877522
0.02091184	-0.1066086	0.1608226	3.890593	0.03600344	-0.9047803
0.02736675	-0.1344464	0.1778487	4.716529	0.1738211	-1.079817
0.0391541	-0.1525141	0.2001589	5.4457	0.5169795	-1.06642
0.03643008	-0.1699507	0.2140426	5.810149	0.5287677	-1.104367
0.04371818	-0.1932656	0.2201225	6.080255	0.2918806	-1.307474
0.04292179	-0.2253934	0.2213709	6.148278	0.2149963	-1.426055
0.0391367	-0.2651611	0.2246606	6.18117	0.2524717	-1.492036
0.03648254	-0.3140446	0.2279368	6.097353	0.3294034	-1.406183
0.02704433	-0.3437358	0.220638	5.822204	0.3425973	-1.250499
0.02211099	-0.3679908	0.17992	4.855518	0.2465878	-1.073836
0.01348209	-0.3646289	0.1582486	4.337413	0.2143922	-1.025623
0.004546771	-0.3625578	0.1192643	3.692613	0.1898555	-1.075585
0.005509375	-0.360177	0.08233112	3.316009	0.2561533	-1.05794
-0.001143088	-0.3585519	0.06402117	3.181917	0.3233943	-1.021188
0.0005842173	-0.3466497	0.04344815	3.160478	0.4462668	-0.846794
0.004775076	-0.3252559	0.02197514	3.291083	0.4432631	-0.6166011
-0.00253011	-0.31038	0.01032496	3.564796	0.2679999	-0.3067451
-0.01198076	-0.3085816	0.01295347	3.920676	0.04460269	-0.2169829
-0.01191723	-0.2995285	0.01383405	4.074059	-0.1199468	-0.4626692
-0.006820597	-0.3000845	0.005973371	4.105775	-0.1487219	-0.5972294
-0.002540446	-0.3057607	-0.005212954	4.154856	-0.1688952	-0.5723403
-0.005165774	-0.3141882	-0.01048118	4.119379	-0.2481108	-0.5416117
-0.006303967	-0.3307223	-0.0240391	3.961665	-0.4154663	-0.5210858
-0.01129931	-0.340946	-0.04203074	3.715355	-0.5829826	-0.3350106
-0.02090374	-0.3437626	-0.0572103	3.466086	-0.6810459	-0.3334567
-0.02937423	-0.3363269	-0.06063551	3.216852	-0.6264731	-0.3392359
-0.02503245	-0.3324989	-0.06766415	2.983393	-0.4808367	-0.3645856
-0.01521877	-0.3215095	-0.0657328	2.795643	-0.4044468	-0.3756146
-0.006471926	-0.3013322	-0.06568553	2.4576	-0.3549076	-0.1298321
-0.001704938	-0.2906904	-0.06963094	2.290315	-0.3977237	0.2599022
-0.000664123	-0.290808	-0.07442459	2.32396	-0.4805899	0.4295477
-0.001594472	-0.297524	-0.08105681	2.402894	-0.4786531	0.2823611
-0.003392579	-0.3014346	-0.08990516	2.431821	-0.4293671	0.09310952
-0.007391186	-0.2962032	-0.09321392	2.318492	-0.3675964	0.01842938
-0.003646248	-0.286618	-0.09447138	2.078455	-0.3467766	-0.02914327
-0.004038845	-0.264251	-0.08940336	1.674438	-0.3131392	0.005666622
-0.005193943	-0.2277448	-0.07976686	1.128391	-0.2520389	0.1193539
-0.01095881	-0.1995637	-0.07448322	0.7772752	-0.2698384	0.2169634
-0.01121637	-0.1663994	-0.06962042	0.3706153	-0.2164778	0.1170774
-0.00848905	-0.1252396	-0.06071804	0.001584582	-0.1078531	-0.009160218
-0.009445365	-0.08931875	-0.04614654	-0.2408677	-0.0873243	0.02161822
-0.01062762	-0.03650084	-0.02546135	-0.4053437	-0.1209758	0.04661574
-0.009879307	0.01064017	-0.003625036	-0.2646348	-0.07638846	-0.07274411
-0.006420496	0.03178392	0.01132925	-0.2836468	-0.03519563	-0.08176044
-0.00183475	0.07122403	0.03184439	-0.6616515	-0.03889006	-0.005440566
0.000257555	0.1068674	0.04658439	-1.125787	-0.1255339	0.09374004
-0.009398378	0.1986432	0.07788651	-2.427746	-0.3660754	0.5888501
-0.01654614	0.2488319	0.0901763	-3.163603	-0.4105739	0.8374978
-0.01787872	0.3347236	0.09091098	-4.100179	-0.2230869	0.785743
-0.02246945	0.3684047	0.08633933	-4.234253	0.008805768	0.4665404
-0.01422002	0.3778925	0.07903107	-3.794843	0.2648012	0.4388058
-0.009004085	0.3808835	0.07892165	-3.576219	0.2554288	0.4821548
-0.0003616798	0.3873262	0.0738542	-3.547115	0.1145513	0.3249188
-0.007815566	0.4351104	0.07231686	-4.1583	-0.1843794	0.6775081
-0.01751846	0.4771863	0.05808868	-4.640507	-0.2717306	0.933519
-0.03361813	0.5578798	0.02961276	-5.345319	-0.3308041	1.327083
-0.04505748	0.5959575	-0.002561201	-5.535952	-0.3834636	1.424552
-0.0605866	0.5966761	-0.05310718	-5.205038	-0.5157357	1.51906
-0.06636354	0.5453637	-0.07511272	-4.54722	-0.5221715	1.457902
-0.0614155	0.4884993	-0.07647254	-3.978358	-0.3821392	1.086789
-0.05119615	0.4439336	-0.0735568	-3.727855	-0.1957554	0.5547153
-0.02146568	0.4416836	-0.08349698	-3.810445	-0.1079112	0.1311612
-0.01413829	0.4594725	-0.09400223	-3.983275	-0.1738712	-0.01016479
-0.01341547	0.4867208	-0.1141295	-4.199637	-0.224795	0.1187669
-0.01574007	0.5248488	-0.1498232	-4.448499	-0.250768	0.5765639
-0.02972624	0.5496257	-0.1840858	-4.520486	-0.3794032	0.947397
-0.04049113	0.5583121	-0.2195376	-4.459351	-0.4773239	1.101477
-0.05239874	0.5518488	-0.2452889	-4.273469	-0.3665352	1.054988
-0.05348397	0.5507473	-0.2498628	-4.253282	-0.3172788	1.014957
-0.04989724	0.5476689	-0.2657917	-4.283434	-0.2646647	0.769057
-0.04435508	0.5468365	-0.2938674	-4.528748	-0.2243714	0.5952855
-0.02531953	0.5387239	-0.3279291	-4.717071	-0.4321002	0.1578867
-0.01378345	0.5254843	-0.3412038	-4.65413	-0.4568149	0.0003276091
0.002339346	0.4947051	-0.3461421	-4.304904	-0.5552676	-0.2126493
0.01250762	0.4787026	-0.3454669	-4.067301	-0.5989906	-0.2931757
0.01934587	0.4366083	-0.3363108	-3.673665	-0.5168654	-0.1382539
0.0235014	0.4026844	-0.3285753	-3.407407	-0.5599164	-0.0572657
0.01257908	0.3348391	-0.281884	-2.705769	-0.4193295	0.1497273
0.009495824	0.2895075	-0.2376184	-2.109646	-0.2444154	0.2341435
0.00665597	0.2260938	-0.1790046	-1.282194	-0.0595337	0.2267853
0.008219124	0.1310478	-0.088869	-0.4180142	0.1897333	0.1745462
0.01470008	0.08282941	-0.0378025	-0.05681531	0.2856418	0.1256436
0.02033473	0.008922711	0.02596622	0.3867213	0.3157509	-0.01639632
0.03740463	-0.08831371	0.1051886	1.166316	0.1800848	-0.3880117
0.05059699	-0.1582507	0.1665228	1.943053	0.175946	-0.6497102
0.06143271	-0.2031816	0.2054806	2.477249	0.1559198	-0.7834573
0.06690542	-0.2466476	0.2385538	2.944125	0.1184036	-0.8758744
0.07532466	-0.3144038	0.2901255	3.483879	0.1222974	-0.9130854
0.07161143	-0.3720683	0.3180223	3.822598	0.1924278	-0.7992364
0.06365211	-0.4150691	0.3282373	4.079075	0.2821251	-0.5986983
0.05613403	-0.4441594	0.3276555	4.3056	0.3290866	-0.4804302
0.05006664	-0.4902309	0.3376575	4.734902	0.2943784	-0.4919873
0.04042311	-0.5337216	0.3439278	5.112887	0.1811278	-0.7558091
0.03706178	-0.5635536	0.330393	5.348593	0.05486641	-1.311239
0.04056364	-0.5919225	0.3168965	5.555977	0.2960536	-1.492002
0.04520654	-0.6109683	0.3078538	5.672739	0.4857032	-1.370975
0.0474202	-0.6425828	0.2941696	5.749317	0.5445929	-1.222647
0.04133487	-0.6910077	0.2680344	5.79493	0.4551581	-0.993545
0.03022009	-0.7239051	0.238599	5.822908	0.4562944	-0.7624491
0.03318798	-0.760448	0.2073019	5.91116	0.5799763	-0.6274726
0.02842267	-0.7761925	0.1655597	5.794023	0.5355315	-0.6660553
0.02277336	-0.7659361	0.1253603	5.470866	0.3056476	-1.085667
0.01541954	-0.7688754	0.08569606	5.28515	0.2080061	-1.298995
0.006804264	-0.7865687	0.05004441	5.454388	0.1661444	-1.232149
-0.007224329	-0.8093017	0.007300751	5.859741	0.0588963	-1.095085
-0.01812404	-0.8243072	-0.03078429	6.218733	-0.01919637	-1.015621
-0.02935018	-0.8186623	-0.06179759	6.291925	-0.06471197	-0.9953907
-0.0312356	-0.7454962	-0.07487541	5.889336	-0.02212088	-1.19484
-0.02709706	-0.711965	-0.06832402	5.669448	0.01281576	-1.136167
-0.003252788	-0.6011899	-0.03671008	4.772007	0.04164619	-0.8658979
-0.005187313	-0.5147095	-0.04503243	3.907591	-0.3479717	0.0926118
-0.02484579	-0.4520307	-0.0622214	3.074011	-0.6236104	0.6465734
-0.051383	-0.3712986	-0.06431684	2.299511	-0.5886795	0.6197088
-0.0569032	-0.2914915	-0.0632557	1.725872	-0.2894796	0.2614791
-0.04869353	-0.2273111	-0.04611184	1.392466	0.05720721	-0.08446683
-0.03190613	-0.1866925	-0.03390845	1.177873	0.1157475	-0.1853126
-0.02440281	-0.1181904	-0.01899304	0.7784678	-0.00805226	-0.2794509
-0.0235813	-0.04881464	0.0009277044	0.4063122	-0.2252319	-0.1093187
-0.02599821	-0.008037061	0.006509208	0.2368974	-0.3387848	0.0759104
-0.03109205	0.03224441	0.01986547	0.1244774	-0.4434245	0.279255
-0.03187248	0.06868769	0.03876365	-0.09948202	-0.3715948	0.3101243
-0.02441248	0.1010007	0.05594385	-0.6498565	-0.1247841	0.0355434
-0.02071168	0.1438314	0.07072426	-1.603358	0.04813439	-0.2706611
-0.01968509	0.1752108	0.07850498	-2.34919	0.0527576	-0.2620642
-0.0174121	0.2335925	0.09184857	-3.457687	-0.0399542	0.09956656
-0.005810091	0.2956293	0.08469097	-4.400842	-0.2049292	0.5782869
-0.00902271	0.316992	0.09227871	-4.650272	-0.2993214	0.8981104
-0.01653374	0.3552139	0.1056783	-4.980407	-0.3462883	1.229302
-0.01933313	0.386164	0.1164687	-5.136333	-0.3038317	1.192226
-0.02710105	0.4296872	0.124242	-5.3329	-0.2219014	1.173896
-0.02956763	0.4732012	0.1305622	-5.628397	-0.1645848	1.343567
-0.04411945	0.53035	0.1157344	-6.176685	-0.2240796	1.514044
-0.05847551	0.5867375	0.06203761	-6.750085	-0.4308298	1.613928
-0.06848723	0.6062443	0.01583335	-6.84434	-0.669055	1.682478
-0.08162344	0.606066	-0.03085429	-6.652053	-1.094119	1.883124
-0.09612399	0.5933931	-0.06464962	-6.4617	-1.290751	2.005346
-0.1047885	0.5549082	-0.09565718	-6.29992	-1.302561	2.033061
-0.1113114	0.514081	-0.1286915	-6.769834	-1.033875	1.551656
-0.0967386	0.4917989	-0.1762171	-7.773275	-0.9369398	0.8133321
-0.0845577	0.4767293	-0.2178876	-8.523099	-0.9385074	0.2778963
-0.04206879	0.4523815	-0.2845002	-9.011706	-0.7984076	-0.266878
-0.01847393	0.41421	-0.2975315	-8.70257	-0.6083224	-0.3674385
0.02600911	0.2970295	-0.2856731	-7.118686	-0.5516179	-0.4872127
0.04364624	0.2550365	-0.2587517	-6.168793	-0.6089951	-0.4717009
0.04767592	0.2126148	-0.2141468	-4.947446	-0.4706711	-0.2529566
0.05615198	0.1844621	-0.196967	-4.00618	-0.2306627	0.01354677
0.03247213	0.1507279	-0.1751881	-3.217236	-0.1737453	0.1587637
0.0264109	0.1260729	-0.1424	-2.367633	-0.1517898	0.134431
0.02973728	0.1066852	-0.1173609	-1.838863	-0.1126034	0.09081186
0.02847949	0.08001725	-0.08206838	-1.101301	-0.09537063	0.05019723
0.03561063	0.06638906	-0.04881909	-0.5627128	-0.09889355	0.02543763
0.0345389	0.04356624	-0.001378931	0.3347609	-0.01883886	-0.003709533
0.04345939	0.0004201843	0.05677828	1.276393	0.04057725	-0.09571275
0.05126283	-0.04571348	0.1138257	2.229036	0.07083511	-0.2293333
0.05492372	-0.08060892	0.1649212	3.136207	0.1762862	-0.3404329
0.05671808	-0.110611	0.1931842	3.889745	0.2352787	-0.4394343
0.06054248	-0.1310774	0.2145274	4.557977	0.241047	-0.5334358
0.06101965	-0.1485171	0.2279861	5.224583	0.2836947	-0.5762433
0.06102473	-0.1675363	0.2449775	5.923914	0.3592845	-0.6684924
0.06267232	-0.1878396	0.2564517	6.416683	0.3585603	-0.8290951
0.06878023	-0.2404443	0.2836408	7.129314	0.3924023	-1.107184
0.07060595	-0.3096412	0.3012562	7.573798	0.4472731	-1.36181
0.067306	-0.3844649	0.2964604	7.710624	0.5098718	-1.427753
0.05652267	-0.4256407	0.2795479	7.634652	0.4843612	-1.487207
0.04771112	-0.473427	0.2400596	7.297016	0.4930739	-1.46799
0.02872488	-0.5138567	0.1843114	6.85126	0.6084781	-1.358437
0.0140765	-0.5479782	0.1466881	6.708741	0.6757922	-1.416187
0.006726529	-0.5836098	0.04568155	6.826663	1.120603	-1.219387
0.004563613	-0.5988508	-0.0009866639	7.111091	1.300261	-0.9125265
0.006881997	-0.5991735	-0.05595781	7.576129	1.125408	-0.612263
0.004443909	-0.5754116	-0.09121603	7.609881	0.531567	-0.5635947
-0.004632435	-0.5171181	-0.1171786	7.039337	-0.1449175	-0.9541246
-0.01529525	-0.4676325	-0.1273757	6.463914	-0.4079016	-1.186935
0.003059211	-0.3337119	-0.1094738	4.914317	-0.3532842	-1.104456
-0.005982568	-0.2405175	-0.1034762	3.589387	-0.3859987	-0.2475969
-0.006869822	-0.1954275	-0.1076104	2.690361	-0.420168	0.156566
-0.00763471	-0.1185129	-0.1107893	1.450898	-0.4137607	0.4439459
-0.02280886	-0.07392125	-0.09686994	0.8499653	-0.3794648	0.5258989
-0.0184103	-0.02945904	-0.06687154	0.2421269	-0.2133272	0.3547316
-0.005079732	-0.001818103	-0.04111796	-0.1054676	-0.0002305182	0.03108202
0.005907876	0.0127985	-0.01728677	-0.4059178	0.08832831	-0.2214765
0.01369813	0.02684015	0.004322344	-0.7039406	0.11626	-0.2737393
0.01672825	0.05505078	0.0409442	-1.34915	0.09415015	-0.1000041
0.01827065	0.08736585	0.07142426	-2.100057	0.05249999	0.1153685
0.02036094	0.1065641	0.08644163	-2.63041	0.0272089	0.1925007
0.02024906	0.1641674	0.1131201	-3.885178	-0.1018787	0.3439741
0.00459705	0.2218674	0.1345306	-4.937311	-0.2940049	0.604427
-0.006779762	0.258532	0.1378772	-5.655192	-0.3422015	0.6733615
-0.004540681	0.3164757	0.1359518	-6.580337	-0.3148773	0.5902593
-0.01060648	0.3618546	0.1301165	-7.3907	-0.3261511	0.6151692
-0.03118347	0.4234963	0.1088435	-8.184135	-0.3643947	0.8267542
-0.04136026	0.4767502	0.06120699	-8.533776	-0.348789	1.131363
-0.0381479	0.4921272	0.02813494	-8.591882	-0.3211692	1.485243
