velx	vely	velz	angx	angy	angz
0.08487917	-1.426555	-0.11046	7.851247	-0.1984637	-0.942378
0.02789517	-1.345924	-0.1851555	7.415273	-0.2392092	-0.9356251
-0.009992157	-1.226932	-0.2313046	6.593955	0.06347344	-1.312652
-0.03559458	-1.102127	-0.2810366	5.634085	0.152091	-1.704795
-0.08307424	-1.001504	-0.3093981	4.888854	-0.08089883	-1.767685
-0.1137632	-0.9236217	-0.3416694	4.480049	-0.4983675	-1.302717
-0.1244573	-0.8756675	-0.3585405	4.30738	-0.8198675	-0.8958282
-0.1262477	-0.8083313	-0.3639003	4.006418	-0.9796597	-0.6446545
-0.1256445	-0.730657	-0.3516274	3.648744	-0.8880934	-0.6565749
-0.1214724	-0.6764694	-0.3340709	3.328664	-0.7119173	-0.7497026
-0.1042174	-0.5790154	-0.2827577	2.638766	-0.3377009	-0.8974044
-0.09230147	-0.5355518	-0.2562801	2.319887	-0.294142	-0.7943487
-0.07884537	-0.4820038	-0.2262075	1.914302	-0.3617323	-0.495746
-0.05769575	-0.4376705	-0.1975434	1.579878	-0.3180295	-0.2916535
-0.03643458	-0.3975638	-0.1730371	1.338651	-0.2747383	-0.1231233
-0.02876178	-0.3700413	-0.1563613	1.186366	-0.2627558	-0.02543869
-0.01560349	-0.3211181	-0.1310754	0.9558503	-0.1805427	0.05100893
-0.002136884	-0.2700758	-0.09675983	0.7221645	-0.1619407	0.2162035
0.01508708	-0.2121193	-0.05276652	0.3990281	-0.0168696	0.3220546
0.02966272	-0.1432581	-0.007745965	-0.0297341	0.1598061	0.2756879
0.03525036	-0.08619128	0.02482489	-0.3494128	0.2029308	0.2643594
0.03585473	0.005936846	0.07366683	-0.8111454	0.05346144	0.3703719
0.03433228	0.0982112	0.124024	-1.250485	-0.0898312	0.4567555
0.03750904	0.1934713	0.1773164	-1.729915	0.08723377	0.3200995
0.04127733	0.2559098	0.2111468	-2.069916	0.1972636	0.2308573
0.04249566	0.3506707	0.2572979	-2.574612	0.1854933	0.2477672
0.04407678	0.4449195	0.3002818	-3.064363	0.1828575	0.2975093
0.06126386	0.5382468	0.3355629	-3.554575	0.13948	0.4872257
0.07411324	0.6187054	0.3607075	-4.010256	-0.01516873	0.8221765
0.07413322	0.6733947	0.3696549	-4.25929	-0.1767144	0.9880407
0.08586698	0.764485	0.3691598	-4.654128	-0.1877138	1.429976
0.08560634	0.8446507	0.3626733	-4.950229	-0.1945795	1.764888
0.08159387	0.9240112	0.3508584	-5.266445	0.02319435	1.535963
0.05931022	1.000244	0.3291343	-5.513245	-0.01614953	1.400959
0.03575653	1.046736	0.2984884	-5.649032	-0.08837107	1.398574
